TCS #, Main , Midblock Route , Side 1 Route , Side 2 Route ,Activation Date,Latitude,Longitude,Count Date,8 Peak Hr Vehicle Volume,8 Peak Hr Pedestrian Volume
1974, GATEWAY BLVD ,, GRENOBLE DR , PRIVATE ACCESS ,10/01/2003,43.714960000,-79.334200000,11-23-2009,5012,2105
1975, AVENUE RD ,, 401 C E AVENUE RD RAMP ,,10/06/2006,43.741171085,-79.422417756,10-17-2011,22435,88
1977, DORIS AVE ,, CHURCH AVE ,,10/17/2003,43.774110000,-79.412520000,05-18-2016,10252,3067
1979, STEELES AVE E ,, 9TH LINE ,,09/13/2011,43.842590000,-79.225810000,01-24-2012,11534,4
1980, STEELES AVE W ,, SIGNAL HILL AVE , PRIVATE ACCESS ,10/08/2003,43.753060000,-79.625110000,05-15-2015,16258,305
1981, QUEEN ST W ,, LANSDOWNE AVE , JAMESON AVE ,09/28/2006,43.640560000,-79.436990000,05-15-2013,12715,5387
1982, FINCH AVE W ,, BEECROFT RD , GREENVIEW AVE ,02/21/2007,43.779170000,-79.418490000,05-15-2013,15640,1391
1983, PROGRESS AVE ,, SCHICK CRT ,,01/10/2008,43.774730000,-79.265830000,03-08-2016,9468,53
1984, KING ST W ,, SPENCER AVE ,,06/06/2003,43.638230000,-79.430900000,10-07-2015,9259,2198
1985, WILLIAM R ALLEN RD , 510m SOUTH OF , SHEPPARD AVE W , PRIVATE ACCESS ,10/23/2004,43.746590000,-79.460180000,04-25-2012,29471,14
1987, DUNDAS ST E ,, ONTARIO ST ,,11/09/2004,43.658890000,-79.368570000,04-13-2015,6416,2459
1989, SHEPPARD AVE E ,, DEAN PARK RD , ROUGE RIVER DR ,01/06/2004,43.806290000,-79.180398000,04-03-2014,8809,386
1990, BREMNER BLVD ,, VAN DE WATER CRES ,,11/14/2003,43.640358000,-79.388837000,05-02-2011,6011,1034
1991, ST CLAIR AVE W , 48m WEST OF , DUNVEGAN RD ,,02/16/2007,43.685900000,-79.405350000,12-03-2009,8398,1071
1992, CARLTON ST ,, ONTARIO ST ,,04/04/2005,43.663750000,-79.370500000,01-17-2017,5057,2058
1993, BRITISH COLUMBIA RD ,, YUKON PL , PRIVATE ACCESS ,11/29/2004,43.631640000,-79.427240000,05-03-2011,5836,25
1994, LAKE SHORE BLVD W ,, LEGION RD , PRIVATE ACCESS ,06/24/2008,43.620530000,-79.483260000,12-18-2014,9027,457
1995, BAYVIEW AVE ,, KILGOUR RD ,,12/02/2003,43.716760000,-79.378110000,04-11-2011,22384,768
1996, BIRCHMOUNT RD ,, ASHTONBEE RD ,,10/19/2005,43.732864400,-79.278897700,01-31-2013,13113,86
1997, WILLIAM R ALLEN RD ,, RIMROCK RD ,,04/06/2004,43.757730000,-79.464970000,11-30-2016,23942,326
1999, ST GEORGE ST , 112m NORTH OF , COLLEGE ST ,,12/19/2003,43.659700000,-79.396610000,01-17-2017,4436,7353
2000, LAWRENCE AVE W ,, DUCKWORTH ST , BLACKSTONE ST ,07/02/2004,43.703640000,-79.500020000,06-14-2013,9487,401
2001, PAPE AVE ,, FLOYD AVE ,,03/09/2006,43.687550000,-79.348090000,01-12-2017,8566,2081
2002, ST CLAIR AVE W ,, TWEEDSMUIR AVE ,,02/15/2007,43.684240000,-79.413460000,10-08-2009,11903,1240
2003, MILITARY TRL , 335m EAST OF , MORNINGSIDE AVE , PRIVATE ACCESS ,09/28/2004,43.787814000,-79.190620000,02-10-2016,7669,1696
2004, LAKE SHORE BLVD W ,, FIRST ST ,,06/18/2004,43.602270000,-79.498490000,11-12-2015,7412,642
2005, THE QUEENSWAY , 80m EAST OF , HIGH ST , PRIVATE ACCESS ,02/25/2004,43.630870000,-79.482070000,10-05-2016,20017,776
2006, MCCOWAN RD , 180m NORTH OF , LAWRENCE AVE E , PRIVATE ACCESS ,07/19/2005,43.756970000,-79.245620000,05-04-2015,15900,156
2007, THE WESTWAY ,, WINCOTT DR ,,12/14/2004,43.687390000,-79.549750000,12-09-2015,8082,132
2008, SCARLETT RD ,, ALMA DR , SCARLETTWOOD CRT ,06/29/2005,43.692640000,-79.517450000,11-29-2016,8318,223
2009, HUMBER COLLEGE BLVD ,, HUMBERLINE DR ,,01/23/2006,43.732160000,-79.609220000,12-13-2011,9641,1295
2010, ST CLAIR AVE W ,, SCARLETT RD ,,01/31/1958,43.666090000,-79.499250000,01-25-2018,14087,274
2012, BIRCHMOUNT RD ,, NEWLANDS AVE ,,09/22/2004,43.709940000,-79.269310000,06-06-2016,7566,896
2014, CHURCH ST ,, THE ESPLANADE ,,05/27/2004,43.647300000,-79.373290000,08-13-2013,4006,5271
2016, CHURCH ST ,, MAITLAND ST ,,08/04/2004,43.664660000,-79.380470000,01-18-2017,8481,8016
2017, DUNDAS ST W ,, HUMBER HILL AVE ,,06/16/2004,43.664930000,-79.501470000,05-10-2016,19085,372
2018, ISLINGTON AVE , 172m SOUTH OF , BERGAMOT AVE , PRIVATE ACCESS ,10/01/2004,43.715500000,-79.555280000,04-23-2014,13323,1185
2021, MCCOWAN RD , 120m NORTH OF , ELLESMERE RD , PRIVATE ACCESS ,12/10/2004,43.773277574,-79.251751453,04-29-2015,20670,712
2023, RICHMOND ST W ,, BRANT ST ,,12/03/2004,43.647490000,-79.398650000,01-11-2010,5219,773
2024, ST CLAIR AVE W ,, MOULD AVE , PRIVATE ACCESS ,12/15/2004,43.668240000,-79.487040000,01-25-2018,13096,834
2025, QUEEN ST E ,, GLEN MANOR DR ,,10/08/2004,43.671640000,-79.292630000,01-12-2010,8708,1261
2026, BLOOR ST E ,, HUNTLEY ST , MOUNT PLEASANT RD NB ON-RAMP ,01/13/2006,43.671920000,-79.379070000,04-22-2017,13424,2824
2027, O CONNOR DR ,, RIVERCOURT BLVD ,,08/04/2005,43.693609000,-79.348240000,06-01-2010,7141,212
2028, ST CLAIR AVE W ,, MONDOVI GT , PRIVATE ACCESS ,11/08/2004,43.670900000,-79.475220000,06-20-2013,11724,439
2029, PROGRESS AVE , 290m EAST OF , BRIMLEY RD , PRIVATE ACCESS ,10/31/2005,43.777330000,-79.261280000,03-08-2016,21537,775
2030, SHEPPARD AVE E , 115m WEST OF , AMETHYST RD ,,05/11/2005,43.780180000,-79.301850000,06-14-2012,13166,67
2031, THE WESTWAY ,, TREHORNE DR ,,08/09/2005,43.691170000,-79.536208000,04-21-2011,7883,86
2032, MIDLAND AVE ,, HAVENDALE RD ,,11/29/2005,43.793310000,-79.281860000,12-14-2016,12449,155
2033, STEELES AVE E ,, REDLEA AVE , PRIVATE ACCESS ,08/25/2005,43.824129268,-79.305040240,05-30-2015,18557,1232
2034, LAKE SHORE BLVD W ,, PALACE PIER CRT ,,08/22/1995,43.631310000,-79.475550000,10-06-2016,6266,100
2035, CARLTON ST , 108m WEST OF , CHURCH ST , PRIVATE ACCESS ,07/06/2005,43.661600000,-79.380700000,03-14-2016,8517,5760
2036, CHURCH ST ,, WOOD ST ,,08/10/2005,43.662820000,-79.379730000,04-20-2016,9467,5292
2037, ALBION RD ,, STEINWAY BLVD , PRIVATE ACCESS ,01/10/2006,43.748050000,-79.628760000,05-24-2016,13276,102
2038, STEELES AVE W , 200m EAST OF , ALNESS ST , PRIVATE ACCESS ,03/16/2005,43.785350000,-79.478350000,05-13-2015,22949,278
2039, ESTHER SHINER BLVD ,, PROVOST DR , PRIVATE ACCESS ,12/02/2008,43.768360000,-79.370520000,01-19-2009,3003,80
2040, GARDINER E PARK LAWN RD RAMP ,, LEGION RD N ,,12/22/2006,43.625180000,-79.489250000,01-20-2015,7957,0
2041, ESTHER SHINER BLVD ,, OLD LESLIE ST , PRIVATE ACCESS ,03/31/2009,43.769360000,-79.366160000,02-08-2010,4825,151
2042, THE POND RD ,, IAN MACDONALD BLVD , PRIVATE ACCESS ,02/03/2005,43.770930000,-79.498320000,02-26-2009,5073,2414
2043, MCNICOLL AVE ,, TAPSCOTT RD ,,01/21/2011,43.825890000,-79.243080000,04-12-2011,10607,22
2044, MCNICOLL AVE ,, MORNINGSIDE AVE , OASIS BLVD ,01/21/2011,43.827290000,-79.234670000,02-23-2016,8986,9
2045, MORNINGSIDE AVE ,, NEILSON DR , NIGHTSTAR RD ,06/22/2006,43.823050000,-79.230090000,02-23-2016,8262,51
2046, MORNINGSIDE AVE ,, FINCH AVE E , STAINES RD ,06/22/2006,43.819770000,-79.221080000,02-27-2016,10521,275
2047, WARDEN AVE , 273m NORTH OF , FINCH AVE E ,,01/18/2006,43.799180000,-79.316940000,08-13-2012,10528,438
2049, PASSMORE AVE ,, SILVER STAR BLVD ,,04/25/2006,43.819990000,-79.298100000,05-23-2015,8111,91
2051, KENNEDY RD ,, HAVENDALE RD ,,11/29/2005,43.791100000,-79.291720000,07-07-2010,18702,419
2052, BELLAMY RD N ,, NELSON ST ,,11/17/2005,43.746540000,-79.231070000,05-31-2010,6586,667
2053, WILLIAM KITCHEN RD , 200m EAST OF , KENNEDY RD , PRIVATE ACCESS ,12/07/2005,43.773020000,-79.281520000,05-03-2010,7184,133
2054, QUEENS PLATE DR ,, JANDA CRT , PRIVATE ACCESS ,04/25/2006,43.723010000,-79.601020000,02-16-2012,5874,533
2055, MARTIN GROVE RD ,, LONGBOURNE DR ,,04/26/2006,43.680840000,-79.566060000,05-10-2016,10896,323
2056, QUEEN ST E ,, ELMER AVE ,,08/18/2005,43.669300000,-79.303500000,06-08-2015,9545,1951
2057, KIPLING AVE ,, HAYHURST RD , NORTHCREST RD ,11/07/2006,43.692090000,-79.557590000,12-11-2014,8395,231
2058, BELLAMY RD N ,, BENLEIGH DR ,,08/01/2006,43.763470000,-79.237500000,02-08-2011,11700,578
2059, VICTORIA PARK AVE ,, ROWENA DR ,,12/21/2005,43.751520000,-79.313000000,11-01-2011,18080,945
2060, YONGE ST , 100m NORTH OF , BISHOP AVE , PRIVATE ACCESS ,05/10/2006,43.782659556,-79.416247308,05-07-2014,24650,4286
2063, CALEDONIA RD ,, BENTWORTH AVE ,,09/07/2006,43.719560000,-79.468610000,03-01-2011,12328,240
2064, ALBION RD ,, SHENDALE DR ,,08/29/2006,43.722590000,-79.547440000,05-25-2016,17521,249
2065, BRIMLEY RD ,, SHEDIAC RD , FRASERTON CRES ,10/25/2007,43.748860000,-79.253410000,05-09-2013,12346,574
2066, ELLESMERE RD ,, DUNDALK DR , WYE VALLEY RD ,12/19/2006,43.765180000,-79.284010000,04-05-2016,22482,604
2067, WESTON RD ,, CARDELL AVE , PRIVATE ACCESS ,08/03/2006,43.709720000,-79.534460000,04-17-2012,13478,614
2068, MIDLAND AVE ,, GILDER DR , LORD ROBERTS DR ,08/09/2006,43.736060000,-79.258760000,12-14-2016,10493,1664
2069, ASHTONBEE RD ,, HAKIMI AVE , PRIVATE ACCESS ,10/26/2010,43.730000000,-79.291950000,06-15-2015,7898,472
2070, LEBOVIC AVE , 300m SOUTH OF , EGLINTON AVE E , PRIVATE ACCESS ,10/20/2009,43.724290000,-79.290270000,01-14-2010,5127,149
2071, MARTIN GROVE RD ,, VULCAN ST , PRIVATE ACCESS ,09/22/2009,43.705260000,-79.577140000,05-03-2016,11687,85
2072, ALBION RD ,, CODLIN CRES , CLAIREPORT CRES ,06/21/2006,43.747780000,-79.632450000,05-24-2016,11876,81
2074, SHEPPARD AVE E ,, CONLINS RD ,,01/18/2007,43.804230000,-79.190150000,04-03-2014,11952,118
2075, BATHURST ST ,, DOUGLAS AVE , COVINGTON RD ,06/08/2007,43.720880000,-79.430140000,03-29-2012,18665,1571
2076, AVENUE RD , 26m SOUTH OF , ROE AVE ,,11/17/2006,43.732180000,-79.419370000,03-11-2010,18797,326
2078, THE POND RD ,, SENTINEL RD , PRIVATE ACCESS ,09/13/2007,43.770020000,-79.502480000,11-09-2011,11330,9454
2079, IAN MACDONALD BLVD ,, THE POND RD , SHOREHAM DR ,08/08/2007,43.772580000,-79.511400000,09-20-2017,11406,1731
2080, SHOREHAM DR ,, MURRAY ROSS PKWY , PRIVATE ACCESS ,08/08/2007,43.771890000,-79.513720000,09-20-2017,10330,1269
2081, KING ST W ,, JOE SHUSTER WAY ,,12/07/2006,43.639730000,-79.423580000,09-29-2011,8970,847
2082, ISLINGTON AVE ,, GOLFDOWN DR ,,04/18/2007,43.721540000,-79.558090000,04-23-2014,14048,228
2083, BLOOR ST W ,, WALMER RD , ROBERT ST ,04/03/2007,43.666370000,-79.405330000,01-11-2018,8636,10092
2084, DUNDAS ST W ,, GILMOUR AVE ,,03/08/2007,43.665590000,-79.478970000,05-04-2016,10762,913
2085, JARVIS ST , 170m NORTH OF , DUNDAS ST E ,,04/17/2007,43.658570000,-79.375110000,06-17-2010,14566,293
2086, DUPONT ST ,, HOWLAND AVE ,,02/28/2007,43.673710000,-79.411820000,07-21-2014,12326,1545
2087, QUEEN ST W ,, ST PATRICK ST ,,03/09/2007,43.650430000,-79.388580000,02-25-2008,7554,3438
2088, QUEEN ST W ,, PORTLAND ST ,,02/22/2007,43.647740000,-79.401410000,06-14-2017,6802,9439
2089, LAKE SHORE BLVD W , 25m EAST OF , BUDAPEST LANE ,,06/28/2007,43.637040000,-79.447530000,03-29-2010,14539,236
2090, SHEPPARD AVE W , 33m WEST OF , BUCKLAND RD ,,07/05/2007,43.741040000,-79.503780000,03-19-2014,12045,129
2091, MIDLAND AVE , 175m NORTH OF , MCNICOLL AVE , PRIVATE ACCESS ,05/03/2007,43.816080000,-79.292880000,12-14-2016,10958,189
2092, SHEPPARD AVE E ,, HERONS HILL WAY ,,02/16/2011,43.775532909,-79.335107803,10-27-2015,21583,1170
2093, BIRCHMOUNT RD ,, RANSTONE GDNS ,,03/08/2007,43.738680000,-79.281260000,12-14-2016,14800,98
2095, MCNICOLL AVE ,, INNISLAWN RD ,,09/19/2007,43.807400000,-79.316540000,08-24-2016,13289,102
2096, BREMNER BLVD ,, NAVY WHARF CRT ,,04/05/2007,43.640770000,-79.391580000,12-16-2009,7773,709
2097, DUPONT ST ,, EDWIN AVE ,,04/11/2007,43.664910000,-79.455490000,04-22-2015,9816,856
2098, CORPORATE DR ,, LEE CENTRE DR ,,03/30/2007,43.780590000,-79.247020000,03-21-2016,5577,655
2099, DANFORTH RD ,, NESTON AVE , TYNE CRT ,06/07/2007,43.733380000,-79.248670000,05-26-2016,10664,253
2100, BIRCHMOUNT RD ,, MODERN RD ,,07/12/2007,43.744110000,-79.283430000,12-14-2016,14201,149
2101, BRIMLEY RD ,, BERNADINE ST , APPLEFIELD DR ,07/18/2007,43.768350000,-79.260770000,12-15-2016,13226,174
2102, BIRCHMOUNT RD ,, VAUXHALL DR ,,07/24/2007,43.758980000,-79.289490000,12-13-2016,16592,379
2103, MIDLAND AVE , 35m SOUTH OF , NORBURY CRES ,,10/25/2007,43.755620000,-79.266530000,12-14-2016,12002,198
2104, KINGSTON RD ,, QUEENSBURY AVE ,,08/15/2007,43.685470000,-79.274380000,11-11-2015,11176,248
2105, LESLIE ST , 60m SOUTH OF , FRANCINE DR ,,01/18/2008,43.804120000,-79.371380000,11-15-2017,12400,135
2106, FINCH AVE W , 30m WEST OF , ENDELL ST ,,04/30/2008,43.774793249,-79.437928967,11-29-2016,14399,69
2107, PARKWOODS VILLAGE DR , 45m NORTH OF , BROOKBANKS DR ,,01/11/2008,43.761210000,-79.324020000,04-05-2016,10092,497
2108, LAWRENCE AVE W ,, BROOKHAVEN DR ,,10/17/2007,43.704370000,-79.496650000,06-24-2013,12510,670
2109, SHEPPARD AVE E ,, GREENBRIAR RD , PRIVATE ACCESS ,09/12/2007,43.768440000,-79.380290000,03-19-2014,17587,460
2110, MORNINGSIDE AVE , 120m SOUTH OF , KINGSTON RD , PRIVATE ACCESS ,11/27/2007,43.769540000,-79.186430000,03-02-2016,8763,1412
2111, LAWRENCE AVE E ,, BAYVIEW AVE NB RAMP , CHEDDINGTON PL ,06/22/2009,43.727428663,-79.381836477,09-16-2013,7363,1250
2112, LESLIE ST ,, COLDWATER RD , FARMSTEAD RD ,08/14/2007,43.754860000,-79.360410000,06-21-2012,25050,1104
2115, LAKE SHORE BLVD W , 50m EAST OF , BRITISH COLUMBIA RD ,,06/20/1979,43.631320000,-79.429410000,01-31-2012,12463,143
2116, FINCH AVE E ,, SCOTTFIELD DR , TIFFIELD RD ,09/09/2011,43.810880000,-79.252900000,11-29-2016,16266,305
2117, FINCH AVE W , 200m EAST OF , CHESSWOOD DR ,,03/03/2009,43.767040000,-79.475180000,05-27-2010,5225,437
2118, SPADINA CRES , 20m SOUTH OF , RUSSELL ST ,,11/28/2007,43.659670000,-79.399930000,04-23-2009,13806,1391
2119, SPADINA AVE , 28 NORTH OF , WELLINGTON ST W ,,12/21/2007,43.644287000,-79.394559000,05-15-2015,12364,538
2120, KIPLING AVE ,, PENLEA AVE ,,09/26/2007,43.741020000,-79.580960000,05-15-2015,11881,363
2121, KIPLING AVE ,, HENLEY CRES ,,08/02/2007,43.730540000,-79.575830000,04-17-2013,13562,405
2122, WESTON RD ,, HABITANT DR ,,08/08/2007,43.746020000,-79.541120000,05-15-2012,8706,1664
2123, DUNDAS ST W ,, SHERIDAN AVE ,,08/09/2007,43.649780000,-79.433640000,06-04-2015,12271,141
2124, ROYAL YORK RD , 16m SOUTH OF , GOVERNMENT RD ,,06/14/2007,43.657570269,-79.515965134,05-12-2016,18524,190
2125, DUNDAS ST W ,, CHESTNUT HILLS CRES ,,07/26/2007,43.653000000,-79.524890000,02-08-2018,16142,333
2127, PHARMACY AVE ,, KNIGHTSBRIDGE RD ,,08/30/2007,43.716180000,-79.293580000,04-15-2010,26928,86
2128, WILLIAM R ALLEN RD ,, DE BOERS DR ,,11/03/2009,43.751800000,-79.463690000,11-30-2016,22058,216
2129, DUFFERIN ST ,, YORK UNIVERSITY BUSWAY ,,11/04/2009,43.771900000,-79.467660000,04-20-2010,10065,112
2130, ALNESS ST ,, YORK UNIVERSITY BUSWAY ,,12/11/1964,43.771226000,-79.472157000,01-16-2018,2023,931
2131, MURRAY ROSS PKWY ,, COLUMBIA GT , EVELYN WIGGINS DR ,08/19/2009,43.766346000,-79.494262000,05-10-2010,3756,185
2132, THE POND RD ,, JAMES GILLIES ST , YORK UNIVERSITY BUSWAY ,08/19/2009,43.771137077,-79.497116775,04-22-2010,3982,350
2133, YORK BLVD ,, YORK UNIVERSITY BUSWAY , PRIVATE ACCESS ,08/26/2009,43.774466559,-79.497001204,03-31-2015,20431,1592
2134, BATHURST ST ,, CARIBOU RD , DELL PARK AVE ,10/04/2007,43.717574847,-79.429611429,04-27-2016,6914,210
2135, DUFFERIN ST ,, SASKATCHEWAN RD ,,05/31/2007,43.632630916,-79.425127395,11-12-2015,6794,142
2136, LAKE SHORE BLVD W ,, SYMONS ST ,,10/17/2007,43.608580000,-79.490320000,11-25-2015,6789,509
2137, LAKE SHORE BLVD W ,, HILLSIDE AVE ,,10/23/2007,43.611160000,-79.490000000,05-15-2015,11809,438
2138, KIPLING AVE ,, HINTON RD , PRIVATE ACCESS ,12/05/2007,43.725720000,-79.573400000,03-30-2010,11810,174
2139, WESTON RD , 70m SOUTH OF , DAMASK AVE ,,09/25/2007,43.741190000,-79.539970000,05-15-2015,12809,640
2140, KIPLING AVE ,, SNARESBROOK DR , PRIVATE ACCESS ,12/06/2007,43.721720000,-79.571480000,05-25-2016,13289,315
2141, ALBION RD , 280m EAST OF , FINCH AVE W ,,12/20/2007,43.740585524,-79.585669041,03-06-2017,14307,451
2142, WESTON RD ,, BIRDSTONE CRES ,,10/24/2007,43.674073213,-79.469559749,05-17-2010,9851,1186
2143, FINCH AVE E , 110m EAST OF , YONGE ST , PRIVATE ACCESS ,04/17/2008,43.780070000,-79.414250000,10-19-2009,5622,517
2144, CHERRY ST ,, COMMISSIONERS ST ,,07/17/2009,43.645257315,-79.352682237,10-16-2006,15814,12802
2145, EVANS AVE ,, BESTOBELL RD ,,12/04/2007,43.612574261,-79.540461459,07-31-2013,10961,127
2146, BELFIELD RD ,, IRON ST ,,11/27/2007,43.700592130,-79.581344712,02-13-2013,7643,59
2147, WARDEN AVE , 260m NORTH OF , BERTRAND AVE ,,09/15/2011,43.735467000,-79.290688000,03-26-2012,14910,23
2149, VICTORIA PARK AVE , 170m NORTH OF , DENTON AVE , PRIVATE ACCESS ,05/21/2010,43.694314423,-79.289590716,10-01-2013,9633,2089
2150, FINCH AVE W ,, EDITHVALE DR , PRIVATE ACCESS ,05/07/2008,43.777153018,-79.427259907,11-29-2016,15021,448
2151, DUFFERIN ST ,, GIBSON ST ,,02/17/2009,43.690337896,-79.448286576,04-27-2016,15691,186
2152, ROYAL YORK RD ,, GLENROY AVE ,,01/08/2008,43.642183279,-79.509469529,06-07-2016,10851,368
2153, WESTON RD ,, SIDNEY BELSEY CRES , PRIVATE ACCESS ,07/03/2008,43.693250000,-79.504660000,09-14-2009,6812,506
2154, HUMBERWOOD BLVD ,, MORNING STAR DR ,,06/11/2008,43.726157000,-79.622225000,10-05-2009,7890,374
2156, MARKHAM RD ,, SELECT AVE ,,11/12/2008,43.833396648,-79.251221457,03-09-2016,23281,101
2157, INGRAM DR ,, KINCORT ST , PRIVATE ACCESS ,07/16/2008,43.700806091,-79.469645418,08-06-2009,7108,199
2158, BRIDLETOWNE CRCL ,, BEVERLY GLEN BLVD , PRIVATE ACCESS ,10/07/2008,43.799436002,-79.320298071,06-17-2009,5174,485
2159, MCLEVIN AVE ,, PINERY TRL (WEST) , PRIVATE ACCESS ,10/07/2008,43.806146481,-79.225610566,05-17-2010,6019,327
2160, MARKHAM RD , 190m SOUTH OF , STEELES AVE E , PRIVATE ACCESS ,06/18/2009,43.834910000,-79.251069000,04-02-2014,24156,66
2161, STEELES AVE E ,, PRIVATE ACCESS , MARYDALE AVE ,10/09/2008,43.835825436,-79.254536997,03-09-2016,13073,384
2162, STEELES AVE E ,, SHADLOCK ST , STATE CROWN BLVD ,03/17/2016,43.834302000,-79.261150000,03-09-2016,13293,122
2163, BAMBURGH CRCL ,, WINTERMUTE BLVD ,,05/20/2010,43.816115000,-79.322537000,06-01-2015,3793,667
2164, WILLOWDALE AVE ,, ABITIBI AVE ,,06/16/2009,43.797542886,-79.413980744,10-26-2009,7408,92
2165, BIRCHMOUNT RD ,, STALEY TER ,,06/17/2009,43.806835789,-79.310571369,12-07-2016,10794,53
2166, BIRCHMOUNT RD ,, CHELWOOD RD , PRIVATE ACCESS ,02/06/2009,43.725303581,-79.276234441,12-14-2016,8347,385
2167, PORT UNION RD ,, ADENMORE RD , CLAPPISON BLVD ,08/28/2008,43.781342103,-79.137631135,01-25-2010,6168,293
2168, BIRCHMOUNT RD ,, BONNIEWOOD RD ,,01/27/2009,43.727672851,-79.277254611,12-14-2016,9729,361
2169, BRIMLEY RD ,, COMRIE TER , ANSON AVE ,07/03/2009,43.724397240,-79.243174417,12-14-2016,5715,231
2170, PHARMACY AVE ,, BOLSTER AVE , NANCY AVE ,08/26/2008,43.706420000,-79.289420000,01-11-2010,6099,215
2171, MORNINGSIDE AVE , 28m NORTH OF , LING RD ,,07/15/2009,43.766610000,-79.185630000,03-02-2016,5515,643
2172, SCARBOROUGH GOLF CLUB RD ,, PAR AVE ,,07/09/2009,43.764261409,-79.216641447,09-16-2009,6972,853
2173, MORNINGSIDE AVE ,, DANZIG ST ,,07/15/2009,43.764870000,-79.184860000,03-02-2016,5011,312
2174, SCARBOROUGH GOLF CLUB RD ,, BANKWELL AVE , SLAN AVE ,07/08/2009,43.773207853,-79.220276467,09-15-2009,6015,189
2175, BELLAMY RD N ,, AMARILLO DR , PRIVATE ACCESS ,12/11/2008,43.748650000,-79.231920000,06-18-2009,5316,126
2176, STEELES AVE E , 280 M WEST OF , MARYDALE AVE , PRIVATE ACCESS ,11/12/2008,43.835190752,-79.257275016,03-09-2016,12872,402
2177, YONGE ST , 280m SOUTH OF , CUMMER AVE , PRIVATE ACCESS ,10/06/2009,43.784390000,-79.416660000,11-19-2015,25243,3285
2178, LAWRENCE AVE E ,, ELINOR AVE ,,08/27/2008,43.744044538,-79.300756939,10-12-2010,20967,367
2179, MORTIMER AVE ,, WOODMOUNT AVE ,,09/18/2008,43.691980000,-79.318170000,06-22-2015,5772,191
2180, STRACHAN AVE ,, EAST LIBERTY ST , ORDNANCE ST ,11/25/2013,43.639261000,-79.410864000,11-16-2017,12200,796
2181, KING ST E ,, RIVER ST ,,03/09/2012,43.656880000,-79.356260000,05-22-2014,4535,828
2186, LAKE SHORE BLVD W ,, DAN LECKIE WAY ,,01/29/2009,43.637320000,-79.397230000,09-16-2009,23987,148
2187, JARVIS ST ,, GLOUCESTER ST , EARL PL ,09/17/2008,43.667879418,-79.379245227,11-01-2016,12529,2028
2188, PARK LAWN RD , 175m WEST OF , LAKE SHORE BLVD W ,,12/23/2014,43.623774357,-79.483187199,04-26-2016,13569,531
2189, ROYAL YORK RD ,, ALLANHURST DR ,,08/19/2008,43.679310000,-79.525270000,06-04-2015,11434,155
2190, MARKHAM RD ,, MARKANNA DR ,,10/23/2008,43.740602933,-79.218056672,04-03-2014,7831,355
2191, KINGSTON RD ,, OVERTURE RD , PAYZAC AVE ,10/16/2008,43.758914454,-79.197786722,09-09-2009,22524,416
2192, DORIS AVE ,, BYNG AVE ,,12/10/2009,43.776940000,-79.413170000,05-02-2013,7014,1718
2193, THE DONWAY W ,, OVERLAND DR , PRIVATE ACCESS ,02/27/2009,43.732958864,-79.346925633,09-22-2009,6333,1231
2194, BAYVIEW AVE , 620m SOUTH OF , POTTERY RD , PRIVATE ACCESS ,05/29/2008,43.682901000,-79.365943000,05-31-2010,16607,0
2195, MARTIN GROVE RD ,, BETTERIDGE LANE ,,04/02/2009,43.739080000,-79.592790000,02-29-2016,7704,362
2196, MARTIN GROVE RD , 270m NORTH OF , GARFELLA DR ,,04/01/2009,43.746610000,-79.596470000,02-29-2016,7966,180
2197, MARTIN GROVE RD ,, LAVINGTON DR ,,03/19/2009,43.688240000,-79.569340000,05-10-2016,10059,74
2198, ST CLAIR AVE W ,, ALBERTA AVE ,,10/29/2009,43.679968903,-79.433846907,04-12-2010,9127,2767
2199, WILLOWDALE AVE ,, OTONABEE AVE ,,06/16/2009,43.795902962,-79.413300573,10-19-2009,8158,177
2200, PHARMACY AVE , 20m SOUTH OF , ALBION AVE ,,09/17/2009,43.695640000,-79.284780000,06-08-2015,4328,659
2201, SANDHURST CRCL , 235m NORTH OF , FINCH AVE E ,,01/23/2009,43.809225078,-79.271400431,06-02-2015,2481,1772
2202, LOWER SIMCOE ST ,, BREMNER BLVD ,,12/16/2008,43.642390000,-79.384030000,11-23-2009,6151,1675
2203, CARLINGVIEW DR ,, WORCESTER RD , PRIVATE ACCESS ,07/16/2009,43.693503210,-79.598849394,02-06-2014,6621,32
2204, HUMBER COLLEGE BLVD ,, WESTMORE DR ,,07/16/2009,43.730854463,-79.599644930,11-24-2014,7139,532
2205, KIPLING AVE ,, REDWATER DR , PRIVATE ACCESS ,11/26/2009,43.715560000,-79.568520000,12-11-2014,10711,318
2206, TRETHEWEY DR , 60m WEST OF , MARTHA EATON WAY ,,06/03/2009,43.696608693,-79.490936658,09-22-2009,6354,797
2207, DUNDAS ST W ,, HIGH PARK AVE ,,10/08/2009,43.665427433,-79.470588659,05-04-2016,10253,1633
2208, THE WESTWAY ,, TRIO AVE ,,03/29/2011,43.694153200,-79.534747600,02-07-2012,5783,24
2209, THE WESTWAY ,, SUN ROW DR ,,06/30/2011,43.689210000,-79.540830000,01-31-2012,6889,164
2210, BLOOR ST W ,, NEILSON DR ,,02/03/2011,43.634475900,-79.567201400,09-23-2014,13433,120
2212, BLOOR ST W ,, WILMAR RD ,,10/06/2010,43.639774400,-79.544476400,04-13-2011,10416,124
